Date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8
2016/11/10,1474.98 ,1696.92 ,1047.10 ,1250.85 ,1277.37 ,796.18 ,868.72 ,433.59 
2016/11/11,1486.56 ,1694.55 ,1046.00 ,1247.50 ,1276.07 ,798.22 ,852.45 ,425.10 
2016/11/14,1492.22 ,1694.36 ,1043.34 ,1245.83 ,1274.27 ,810.83 ,827.12 ,418.22 
2016/11/15,1492.06 ,1707.03 ,1042.52 ,1243.23 ,1272.37 ,812.17 ,835.87 ,420.47 
2016/11/16,1490.00 ,1704.33 ,1041.33 ,1244.28 ,1270.68 ,784.90 ,841.09 ,436.11 
2016/11/17,1494.96 ,1712.30 ,1040.14 ,1241.62 ,1268.38 ,775.49 ,840.01 ,436.74 
2016/11/18,1486.66 ,1708.21 ,1039.86 ,1240.13 ,1265.68 ,778.33 ,829.88 ,430.36 
2016/11/21,1496.95 ,1720.96 ,1038.67 ,1239.01 ,1268.38 ,789.08 ,833.69 ,449.69 
2016/11/22,1508.80 ,1724.68 ,1039.59 ,1241.02 ,1267.88 ,809.41 ,838.94 ,463.42 
2016/11/23,1511.57 ,1726.08 ,1041.24 ,1240.30 ,1269.68 ,810.39 ,838.78 ,463.26 
2016/11/24,1517.67 ,1726.08 ,1041.42 ,1241.94 ,1270.78 ,851.87 ,828.90 ,461.45 
2016/11/25,1531.83 ,1732.83 ,1039.31 ,1240.74 ,1268.78 ,849.02 ,816.37 ,464.02 
2016/11/28,1537.83 ,1723.73 ,1040.23 ,1240.44 ,1269.38 ,858.79 ,831.41 ,442.99 
2016/11/29,1550.43 ,1726.03 ,1036.93 ,1240.21 ,1264.88 ,841.65 ,828.34 ,450.07 
2016/11/30,1539.10 ,1721.45 ,1034.09 ,1237.39 ,1261.79 ,815.99 ,822.17 ,443.87 
2016/12/1,1550.86 ,1715.40 ,1031.71 ,1234.51 ,1255.19 ,830.11 ,810.54 ,494.86 
2016/12/2,1535.16 ,1716.08 ,1031.16 ,1232.76 ,1252.30 ,822.74 ,813.61 ,509.79 
2016/12/5,1509.26 ,1726.07 ,1028.41 ,1230.00 ,1250.60 ,832.15 ,814.53 ,520.41 
2016/12/6,1504.80 ,1731.96 ,1022.18 ,1228.53 ,1242.01 ,844.94 ,813.61 ,518.17 
2016/12/7,1512.02 ,1754.76 ,1024.10 ,1224.53 ,1243.91 ,843.16 ,812.38 ,510.88 
2016/12/8,1509.58 ,1758.55 ,1025.38 ,1223.95 ,1245.90 ,833.93 ,818.21 ,505.30 
2016/12/9,1519.83 ,1768.99 ,1025.02 ,1226.03 ,1244.51 ,831.79 ,814.37 ,518.16 
2016/12/12,1483.06 ,1766.98 ,1021.08 ,1222.11 ,1236.42 ,846.18 ,812.38 ,547.29 
2016/12/13,1481.26 ,1778.53 ,1018.51 ,1218.99 ,1231.42 ,829.31 ,813.61 ,531.97 
2016/12/14,1469.91 ,1764.10 ,1017.50 ,1217.46 ,1227.13 ,821.94 ,813.15 ,530.69 
2016/12/15,1453.15 ,1770.95 ,1008.25 ,1208.29 ,1212.05 ,828.95 ,808.08 ,523.57 
2016/12/16,1455.59 ,1767.85 ,1010.72 ,1207.94 ,1217.14 ,825.93 ,804.09 ,522.18 
2016/12/19,1448.17 ,1771.34 ,1007.51 ,1206.30 ,1211.35 ,812.26 ,806.09 ,532.86 
2016/12/20,1439.50 ,1777.78 ,1006.05 ,1203.03 ,1210.85 ,793.07 ,806.85 ,526.96 
2016/12/21,1452.33 ,1773.41 ,1010.54 ,1207.39 ,1217.44 ,798.76 ,800.25 ,537.28 
2016/12/22,1451.08 ,1770.11 ,1016.40 ,1212.79 ,1224.93 ,794.14 ,798.26 ,525.69 
2016/12/23,1438.87 ,1772.32 ,1018.60 ,1216.68 ,1225.23 ,792.72 ,797.64 ,529.97 
2016/12/26,1445.31 ,1772.32 ,1022.08 ,1220.17 ,1224.93 ,776.20 ,798.26 ,529.97 
2016/12/27,1442.69 ,1776.31 ,1020.07 ,1219.58 ,1224.33 ,782.33 ,801.33 ,535.03 
2016/12/28,1436.38 ,1761.47 ,1022.18 ,1220.52 ,1225.13 ,804.97 ,804.09 ,546.46 
2016/12/29,1434.59 ,1760.95 ,1026.94 ,1224.08 ,1228.23 ,800.71 ,806.05 ,547.49 
2016/12/30,1439.95 ,1752.78 ,1028.96 ,1229.00 ,1229.92 ,798.85 ,812.04 ,546.49 
2017/1/3,1453.93 ,1767.66 ,1024.10 ,1227.04 ,1230.00 ,811.46 ,810.69 ,555.62 
2017/1/4,1465.28 ,1777.77 ,1020.25 ,1222.57 ,1227.83 ,794.67 ,812.23 ,548.74 
2017/1/5,1465.05 ,1776.40 ,1016.86 ,1217.24 ,1224.73 ,807.64 ,813.15 ,550.05 
2017/1/6,1456.30 ,1782.65 ,1017.59 ,1217.40 ,1226.63 ,802.22 ,814.53 ,546.98 
2017/1/9,1463.36 ,1776.33 ,1019.61 ,1218.83 ,1228.93 ,806.39 ,814.68 ,552.73 
2017/1/10,1460.91 ,1776.33 ,1019.79 ,1220.75 ,1231.02 ,808.53 ,823.12 ,537.32 
2017/1/11,1450.57 ,1781.35 ,1017.69 ,1218.68 ,1228.53 ,830.20 ,824.97 ,525.19 
2017/1/12,1443.23 ,1777.53 ,1019.06 ,1219.19 ,1227.43 ,830.37 ,826.50 ,539.63 
2017/1/13,1444.22 ,1780.82 ,1018.88 ,1219.76 ,1227.93 ,839.79 ,824.32 ,543.87 
2017/1/16,1444.02 ,1780.82 ,1016.95 ,1219.09 ,1225.23 ,846.80 ,828.04 ,537.56 
2017/1/17,1447.03 ,1775.53 ,1015.21 ,1214.79 ,1221.73 ,832.15 ,833.10 ,543.52 
2017/1/18,1452.69 ,1778.67 ,1014.66 ,1214.62 ,1220.64 ,820.43 ,835.10 ,539.84 
2017/1/19,1448.30 ,1772.25 ,1013.38 ,1214.35 ,1219.84 ,826.47 ,824.87 ,532.16 
2017/1/20,1459.44 ,1778.21 ,1014.66 ,1214.63 ,1221.73 ,823.98 ,826.35 ,531.12 
2017/1/23,1463.44 ,1773.43 ,1014.20 ,1216.07 ,1222.03 ,831.71 ,831.02 ,536.20 
2017/1/24,1463.60 ,1785.07 ,1011.82 ,1214.85 ,1217.04 ,830.37 ,829.42 ,539.31 
2017/1/25,1468.58 ,1799.40 ,1008.25 ,1209.81 ,1212.05 ,841.03 ,824.35 ,536.39 
2017/1/26,1473.83 ,1798.07 ,1007.42 ,1210.66 ,1212.45 ,841.74 ,817.44 ,540.33 
2017/2/3,1463.62 ,1798.65 ,1004.12 ,1207.63 ,1204.25 ,828.60 ,827.58 ,555.11 
2017/2/6,1467.41 ,1794.85 ,1001.28 ,1206.27 ,1197.36 ,825.04 ,834.95 ,554.51 
2017/2/7,1464.13 ,1795.26 ,1000.73 ,1200.88 ,1192.97 ,827.35 ,839.12 ,542.47 
2017/2/8,1471.80 ,1796.50 ,1002.47 ,1202.24 ,1194.37 ,834.81 ,844.62 ,533.33 
2017/2/9,1477.45 ,1806.83 ,1005.22 ,1204.85 ,1199.26 ,837.83 ,848.61 ,541.30 
2017/2/10,1484.93 ,1813.28 ,1003.30 ,1205.20 ,1198.36 ,832.33 ,839.24 ,543.15 
2017/2/13,1494.85 ,1822.79 ,1003.67 ,1205.37 ,1198.86 ,880.99 ,842.77 ,550.83 
2017/2/14,1494.64 ,1830.09 ,1004.31 ,1206.49 ,1199.46 ,876.55 ,840.01 ,545.07 
2017/2/15,1488.51 ,1839.23 ,1004.49 ,1205.69 ,1199.06 ,863.94 ,839.34 ,541.68 
2017/2/16,1496.87 ,1837.64 ,1006.69 ,1206.29 ,1200.66 ,868.03 ,844.92 ,542.00 
2017/2/17,1488.39 ,1840.73 ,1008.52 ,1210.48 ,1202.76 ,858.79 ,846.77 ,541.30 
2017/2/20,1510.12 ,1840.73 ,1009.99 ,1214.03 ,1206.35 ,856.13 ,844.25 ,547.58 
2017/2/21,1515.09 ,1851.86 ,1009.16 ,1211.76 ,1204.95 ,865.36 ,844.62 ,548.96 
2017/2/22,1518.11 ,1849.86 ,1009.62 ,1213.65 ,1205.75 ,861.01 ,847.07 ,550.29 
2017/2/23,1510.96 ,1850.63 ,1010.17 ,1213.88 ,1206.85 ,857.90 ,847.84 ,550.21 
2017/2/24,1511.19 ,1853.39 ,1009.26 ,1214.87 ,1207.35 ,837.83 ,855.64 ,549.89 
2017/2/27,1499.17 ,1855.27 ,1010.08 ,1215.90 ,1208.25 ,846.36 ,860.58 ,555.18 
2017/2/28,1502.04 ,1850.50 ,1010.00 ,1220.00 ,1210.00 ,843.34 ,857.97 ,552.67 
2017/3/1,1504.49 ,1875.80 ,1009.53 ,1215.82 ,1205.25 ,852.58 ,853.52 ,554.96 
2017/3/2,1494.33 ,1864.81 ,1009.16 ,1214.23 ,1203.26 ,856.57 ,854.13 ,552.13 
2017/3/3,1491.18 ,1865.75 ,1008.80 ,1213.16 ,1203.26 ,846.63 ,847.69 ,540.74 
2017/3/6,1499.28 ,1859.63 ,1008.43 ,1212.44 ,1201.76 ,850.80 ,849.07 ,541.93 
2017/3/7,1502.54 ,1854.22 ,1008.43 ,1212.62 ,1201.46 ,841.03 ,848.61 ,549.29 
2017/3/8,1500.26 ,1849.98 ,1006.96 ,1211.52 ,1199.86 ,833.21 ,841.09 ,544.83 
2017/3/9,1490.78 ,1851.46 ,1006.41 ,1209.81 ,1198.56 ,825.40 ,837.22 ,531.43 
2017/3/10,1491.20 ,1857.51 ,1006.87 ,1211.02 ,1198.56 ,820.25 ,830.65 ,517.27 
2017/3/13,1504.34 ,1858.19 ,1006.87 ,1211.54 ,1199.56 ,828.06 ,833.87 ,504.16 
2017/3/14,1503.73 ,1851.91 ,1008.06 ,1213.14 ,1201.66 ,833.21 ,833.87 ,503.09 
2017/3/15,1506.75 ,1867.42 ,1008.06 ,1213.60 ,1203.56 ,837.48 ,832.34 ,505.09 
2017/3/16,1514.52 ,1864.39 ,1010.72 ,1215.30 ,1207.75 ,845.29 ,845.69 ,510.28 
2017/3/17,1498.99 ,1861.94 ,1010.54 ,1215.43 ,1207.35 ,844.58 ,845.54 ,504.32 
2017/3/20,1500.65 ,1858.19 ,1008.89 ,1216.19 ,1210.00 ,845.83 ,850.11 ,505.24 
2017/3/21,1507.93 ,1835.14 ,1007.24 ,1220.00 ,1206.15 ,833.39 ,846.61 ,509.81 
2017/3/22,1500.84 ,1838.60 ,1007.88 ,1216.83 ,1206.95 ,822.38 ,854.44 ,493.37 
2017/3/23,1506.03 ,1836.66 ,1008.52 ,1217.57 ,1206.65 ,831.62 ,854.13 ,495.14 
2017/3/24,1518.04 ,1835.11 ,1011.27 ,1219.06 ,1209.85 ,828.42 ,852.91 ,493.05 
2017/3/27,1513.01 ,1833.23 ,1011.91 ,1221.33 ,1211.15 ,817.41 ,860.21 ,490.01 
2017/3/28,1509.43 ,1846.53 ,1010.90 ,1222.35 ,1211.95 ,825.58 ,861.20 ,495.62 
2017/3/29,1507.42 ,1848.53 ,1009.99 ,1220.45 ,1211.55 ,835.17 ,857.82 ,505.63 
2017/3/30,1495.06 ,1853.96 ,1009.62 ,1220.67 ,1210.00 ,836.15 ,857.51 ,510.49 
2017/3/31,1503.45 ,1849.78 ,1009.44 ,1220.32 ,1211.75 ,840.32 ,852.91 ,511.25 
2017/4/5,1524.26 ,1842.13 ,1008.89 ,1219.21 ,1211.75 ,836.32 ,860.27 ,533.77 
2017/4/6,1528.68 ,1845.68 ,1009.53 ,1218.08 ,1210.00 ,845.29 ,860.55 ,529.93 
2017/4/7,1530.16 ,1844.16 ,1009.16 ,1219.06 ,1212.84 ,843.69 ,869.18 ,544.18 
2017/4/10,1524.80 ,1845.42 ,1008.43 ,1220.58 ,1213.24 ,833.93 ,862.73 ,543.91 
2017/4/11,1530.11 ,1842.78 ,1008.71 ,1218.99 ,1212.05 ,829.48 ,863.96 ,547.27 
2017/4/12,1526.67 ,1835.73 ,1008.25 ,1219.72 ,1210.00 ,826.64 ,874.09 ,551.16 
2017/4/13,1528.90 ,1823.34 ,1007.42 ,1220.69 ,1211.65 ,814.12 ,879.00 ,543.84 
2017/4/14,1516.69 ,1823.34 ,1003.85 ,1218.56 ,1209.65 ,814.56 ,880.08 ,544.54 
2017/4/17,1513.84 ,1839.04 ,999.63 ,1214.32 ,1203.76 ,823.09 ,882.38 ,537.86 
2017/4/18,1506.36 ,1833.70 ,999.27 ,1212.97 ,1202.56 ,822.20 ,877.62 ,535.35 
2017/4/19,1499.02 ,1830.56 ,999.27 ,1212.69 ,1202.96 ,813.85 ,878.39 ,532.91 
2017/4/20,1505.84 ,1844.39 ,997.43 ,1211.19 ,1201.56 ,807.46 ,875.78 ,517.81 
2017/4/21,1508.12 ,1838.79 ,994.50 ,1209.44 ,1199.56 ,813.14 ,875.01 ,516.03 
2017/4/24,1492.66 ,1858.73 ,992.76 ,1207.38 ,1195.47 ,813.85 ,873.48 ,511.89 
2017/4/25,1496.89 ,1870.05 ,995.42 ,1209.26 ,1198.76 ,816.16 ,871.17 ,505.04 
2017/4/26,1498.72 ,1869.14 ,995.60 ,1211.92 ,1199.06 ,820.07 ,866.88 ,508.15 
2017/4/27,1499.39 ,1870.17 ,996.00 ,1212.77 ,1200.66 ,819.80 ,868.26 ,502.48 
2017/4/28,1496.36 ,1866.59 ,994.96 ,1211.61 ,1199.76 ,820.78 ,867.49 ,505.75 
2017/5/2,1490.63 ,1872.05 ,993.49 ,1210.00 ,1198.16 ,831.44 ,863.04 ,508.97 
2017/5/3,1484.78 ,1869.67 ,991.11 ,1209.37 ,1197.06 ,827.53 ,860.58 ,501.44 
2017/5/4,1480.97 ,1870.76 ,988.91 ,1207.70 ,1194.47 ,809.24 ,851.98 ,496.88 
2017/5/5,1471.47 ,1878.41 ,988.18 ,1204.79 ,1193.97 ,803.11 ,842.47 ,481.26 
2017/5/8,1461.15 ,1880.00 ,985.43 ,1203.07 ,1191.47 ,798.58 ,846.15 ,488.74 
2017/5/9,1458.41 ,1876.55 ,983.60 ,1200.04 ,1188.37 ,794.85 ,845.35 ,488.37 
2017/5/10,1451.96 ,1878.67 ,979.38 ,1196.47 ,1184.08 ,798.22 ,840.41 ,488.37 
2017/5/11,1460.21 ,1874.61 ,982.04 ,1200.00 ,1186.88 ,797.34 ,840.32 ,501.59 
2017/5/12,1472.70 ,1871.84 ,981.76 ,1196.90 ,1186.38 ,798.40 ,844.00 ,498.82 
2017/5/15,1478.71 ,1880.78 ,983.23 ,1199.05 ,1188.67 ,803.29 ,844.31 ,512.23 
2017/5/16,1491.53 ,1879.49 ,982.68 ,1198.87 ,1187.87 ,802.66 ,848.76 ,512.77 
2017/5/17,1483.40 ,1845.32 ,980.30 ,1200.00 ,1188.27 ,804.88 ,852.08 ,505.59 
2017/5/18,1478.24 ,1852.13 ,980.57 ,1200.00 ,1190.67 ,799.29 ,862.58 ,511.44 
2017/5/19,1480.74 ,1864.66 ,979.29 ,1197.05 ,1189.77 ,802.40 ,857.02 ,523.80 
2017/5/22,1483.95 ,1874.28 ,976.82 ,1196.18 ,1188.27 ,812.43 ,858.43 ,529.96 
2017/5/23,1489.59 ,1877.73 ,977.64 ,1194.44 ,1190.00 ,815.10 ,863.04 ,524.85 
2017/5/24,1490.00 ,1882.40 ,978.83 ,1193.58 ,1188.87 ,812.88 ,857.51 ,534.63 
2017/5/25,1516.33 ,1890.76 ,979.93 ,1194.90 ,1189.87 ,813.59 ,860.15 ,530.13 
2017/5/26,1514.05 ,1891.35 ,980.00 ,1194.60 ,1189.87 ,813.50 ,857.51 ,506.06 
2017/5/31,1519.47 ,1888.20 ,983.14 ,1196.55 ,1191.97 ,808.97 ,856.59 ,502.57 
2017/6/1,1521.58 ,1902.50 ,982.59 ,1197.51 ,1192.57 ,803.55 ,856.59 ,499.58 
2017/6/2,1516.70 ,1909.55 ,982.22 ,1197.32 ,1193.07 ,803.91 ,853.52 ,480.54 
2017/6/5,1508.97 ,1907.23 ,982.68 ,1197.72 ,1194.67 ,803.29 ,863.96 ,484.54 
2017/6/6,1519.47 ,1901.93 ,982.13 ,1196.96 ,1194.87 ,800.71 ,866.41 ,475.60 
2017/6/7,1537.30 ,1904.91 ,980.94 ,1196.54 ,1190.00 ,800.89 ,870.90 ,480.03 
2017/6/8,1549.09 ,1905.42 ,981.00 ,1200.00 ,1195.37 ,798.85 ,867.95 ,467.63 
2017/6/9,1555.70 ,1903.84 ,982.31 ,1197.73 ,1196.16 ,811.55 ,860.58 ,461.96 
2017/6/12,1554.93 ,1901.97 ,985.89 ,1200.94 ,1201.16 ,820.96 ,855.36 ,466.77 
2017/6/13,1558.36 ,1910.55 ,986.44 ,1203.00 ,1203.06 ,814.92 ,855.36 ,469.78 
2017/6/14,1537.92 ,1908.65 ,988.18 ,1203.47 ,1204.35 ,809.24 ,857.36 ,464.71 
2017/6/15,1535.09 ,1904.38 ,987.45 ,1204.68 ,1205.65 ,807.46 ,853.83 ,450.24 
2017/6/16,1530.73 ,1904.92 ,986.53 ,1204.38 ,1205.85 ,808.17 ,847.99 ,456.16 
2017/6/19,1545.91 ,1920.82 ,991.02 ,1207.90 ,1211.25 ,806.39 ,848.45 ,453.02 
2017/6/20,1542.79 ,1907.95 ,991.20 ,1209.31 ,1212.35 ,811.19 ,845.84 ,454.84 
2017/6/21,1560.83 ,1906.84 ,987.72 ,1207.59 ,1211.15 ,805.33 ,846.46 ,441.54 
2017/6/22,1561.87 ,1905.97 ,986.71 ,1206.48 ,1208.95 ,814.21 ,850.91 ,433.59 
2017/6/23,1576.02 ,1908.95 ,987.26 ,1205.34 ,1210.05 ,813.50 ,851.68 ,440.83 
2017/6/26,1595.69 ,1909.55 ,989.19 ,1207.49 ,1212.05 ,821.49 ,853.52 ,440.71 
2017/6/27,1598.57 ,1894.14 ,990.01 ,1209.45 ,1214.44 ,822.02 ,846.77 ,450.17 
2017/6/28,1586.15 ,1910.82 ,988.55 ,1208.59 ,1214.04 ,826.82 ,848.30 ,450.58 
2017/6/29,1596.01 ,1894.39 ,987.90 ,1206.08 ,1214.04 ,837.48 ,845.84 ,460.75 
2017/6/30,1595.13 ,1897.29 ,986.35 ,1205.17 ,1213.44 ,836.59 ,839.70 ,459.42 
2017/7/3,1588.19 ,1901.68 ,983.87 ,1202.79 ,1212.54 ,837.30 ,835.10 ,472.49 
2017/7/4,1574.76 ,1901.68 ,984.15 ,1201.06 ,1212.25 ,833.93 ,827.39 ,479.25 
2017/7/5,1592.03 ,1904.44 ,986.25 ,1202.06 ,1213.34 ,836.15 ,829.88 ,479.49 
2017/7/6,1592.21 ,1886.60 ,987.08 ,1204.90 ,1215.54 ,830.20 ,830.00 ,467.79 
2017/7/7,1590.40 ,1898.68 ,986.16 ,1204.32 ,1215.24 ,829.84 ,826.96 ,456.60 
2017/7/10,1589.42 ,1900.44 ,985.61 ,1203.98 ,1214.94 ,831.35 ,820.36 ,449.99 
2017/7/11,1596.87 ,1898.95 ,986.16 ,1204.61 ,1215.54 ,828.42 ,820.52 ,450.11 
2017/7/12,1591.66 ,1912.82 ,986.80 ,1205.31 ,1217.14 ,836.23 ,824.05 ,465.22 
2017/7/13,1603.88 ,1916.41 ,987.81 ,1206.54 ,1218.84 ,834.81 ,826.35 ,455.85 
2017/7/14,1610.91 ,1925.37 ,987.63 ,1206.27 ,1218.44 ,833.30 ,821.59 ,465.57 
2017/7/17,1593.72 ,1930.00 ,987.90 ,1207.05 ,1218.84 ,838.72 ,829.57 ,471.02 
2017/7/18,1595.29 ,1926.42 ,985.80 ,1205.35 ,1217.14 ,846.71 ,832.80 ,466.42 
2017/7/19,1622.51 ,1936.77 ,986.00 ,1204.34 ,1218.24 ,844.58 ,833.10 ,467.30 
2017/7/20,1630.40 ,1936.47 ,986.07 ,1204.98 ,1218.84 ,845.74 ,832.95 ,477.25 
2017/7/21,1622.01 ,1935.76 ,985.71 ,1205.14 ,1219.14 ,846.98 ,836.33 ,474.93 
2017/7/24,1628.48 ,1933.70 ,985.71 ,1205.26 ,1219.84 ,847.25 ,842.13 ,458.15 
2017/7/25,1618.08 ,1939.31 ,985.06 ,1204.62 ,1219.44 ,853.91 ,839.98 ,466.54 
2017/7/26,1611.92 ,1939.90 ,983.32 ,1203.26 ,1218.34 ,883.84 ,835.41 ,484.62 
2017/7/27,1614.87 ,1938.01 ,984.15 ,1200.00 ,1220.00 ,886.50 ,844.62 ,484.98 
2017/7/28,1619.09 ,1935.41 ,984.00 ,1204.10 ,1218.64 ,883.48 ,842.77 ,489.40 
2017/7/31,1626.04 ,1934.00 ,983.32 ,1200.00 ,1217.54 ,891.65 ,846.15 ,495.64 
2017/8/1,1640.19 ,1938.74 ,982.22 ,1203.03 ,1216.64 ,890.05 ,845.54 ,503.47 
2017/8/2,1636.04 ,1939.69 ,982.86 ,1204.14 ,1216.64 ,884.99 ,844.31 ,494.07 
2017/8/3,1621.68 ,1935.46 ,983.14 ,1204.51 ,1216.64 ,891.65 ,842.16 ,500.01 
2017/8/4,1612.87 ,1939.11 ,983.51 ,1205.05 ,1216.34 ,889.52 ,844.00 ,493.53 
2017/8/7,1621.22 ,1942.31 ,981.12 ,1202.58 ,1212.84 ,888.10 ,839.03 ,499.16 
2017/8/8,1623.58 ,1937.62 ,981.40 ,1202.25 ,1212.15 ,895.47 ,838.78 ,503.73 
2017/8/9,1623.07 ,1936.91 ,980.94 ,1201.58 ,1212.35 ,902.13 ,840.59 ,503.73 
2017/8/10,1616.50 ,1908.88 ,982.13 ,1202.07 ,1213.34 ,897.25 ,843.85 ,503.56 
2017/8/11,1586.67 ,1911.31 ,983.51 ,1203.83 ,1216.84 ,883.48 ,850.91 ,485.07 
2017/8/14,1607.26 ,1930.51 ,984.51 ,1205.29 ,1218.74 ,888.28 ,850.45 ,490.61 
2017/8/15,1612.21 ,1929.55 ,984.33 ,1205.57 ,1219.34 ,889.43 ,843.70 ,480.54 
